,id,screen_name,location,protected,verified,followers_count,friends_count,listed_count,favourites_count,statuses_count,created_at,default_profile,default_profile_image
10683,42673780,grant1taylor,,False,False,1573,4995,55,2926,1643,Tue May 26 17:37:13 +0000 2009,True,False
10684,123949057,Enriquevillalba,Madrid,False,False,4992,4193,227,20221,23919,Wed Mar 17 18:58:31 +0000 2010,False,False
10685,246160056,Leticia_Costas,Vigo,False,False,510,1724,37,133,489,Wed Feb 02 07:45:47 +0000 2011,False,False
10686,72787335,MayRues,Jaén,True,False,56,223,2,63,416,Wed Sep 09 06:47:57 +0000 2009,True,False
10687,945297350,Jo_Forsberg,Sweden,False,False,715,788,25,159,722,Tue Nov 13 06:41:26 +0000 2012,False,False
10688,11430792,charlievil,,False,False,84,834,13,19,899,Sat Dec 22 11:49:06 +0000 2007,True,False
10689,128554066,cadvd,,False,False,47,316,5,7,1319,Thu Apr 01 13:22:29 +0000 2010,False,False
10690,97399334,josefran78,"Barcelona, España",False,False,233,942,16,1855,2188,Thu Dec 17 08:43:49 +0000 2009,False,False
10691,202228798,c_garciabarrera,Madrid,True,False,33,312,1,39,11,Wed Oct 13 15:45:32 +0000 2010,True,False
10692,176825805,EstebanZamoraDI,Churriana (Málaga),False,False,605,994,28,3418,13122,Tue Aug 10 14:59:41 +0000 2010,False,False
10693,2290239596,pmurmor,"Madrid, Spain",False,False,36,95,0,25,160,Mon Jan 13 21:43:47 +0000 2014,False,False
10694,14336340,Martuk,"Barcelona, Cataluña",False,False,726,1825,27,69118,3208,Tue Apr 08 21:26:11 +0000 2008,False,False
10695,18755666,helara,"Madrid, Spain",False,False,34,127,0,278,27,Thu Jan 08 05:56:15 +0000 2009,False,False
10696,1964469991,RobertoCascon,,False,False,47,50,1,0,6,Wed Oct 16 09:54:26 +0000 2013,True,False
10697,143575654,_javierbravo_,"London, England",False,False,204,506,21,262,295,Thu May 13 21:14:59 +0000 2010,False,False
10698,11787992,pekechis,Sevilla,False,False,1554,2251,110,1701,11938,Thu Jan 03 06:47:17 +0000 2008,False,False
10699,439568500,edusandez,,False,False,36,227,0,213,155,Sat Dec 17 23:17:54 +0000 2011,True,False
10700,78621404,argami_,"Barcelona, Spain",False,False,205,473,23,157,1092,Wed Sep 30 14:58:08 +0000 2009,False,False
10701,2719901469,arg_310,,False,False,660,653,1,6224,1568,Mon Jul 21 17:52:54 +0000 2014,False,False
10702,133631888,juanraloco,"Madrid, Spain",False,False,490,1701,24,922,2964,Fri Apr 16 07:47:27 +0000 2010,False,False
10703,119061171,raulgarciamx,México,False,False,437,901,14,640,11975,Tue Mar 02 15:10:34 +0000 2010,False,False
10704,1534565628,EncuentrosTech,Málaga,False,False,1322,1101,150,2303,5085,Thu Jun 20 18:11:18 +0000 2013,False,False
10705,805181707,JCP_Electronics,Valencia,False,False,15,73,1,0,6,Wed Sep 05 18:56:41 +0000 2012,True,False
10706,216794593,MartynasC,"Zurich, Switzerland",False,False,105,204,6,43,118,Wed Nov 17 18:56:01 +0000 2010,False,False
