,0
2896,2514223045
2897,901399064008327168
2898,894635032878485506
2899,6179372
2900,841228429303373825
2901,443274585
2902,20360302
2903,893203873476816896
2904,606238723
2905,32952599
2906,1255393772
2907,311366293
2908,4705200389
2909,384879170
2910,892124958565912576
2911,30683698
2912,3841255577
2913,897757438602092544
2914,3846165861
2915,231478458
2916,238115567
2917,450953
2918,3395599575
2919,406627810
2920,265480331
2921,385020608
2922,899296437338595330
2923,57429381
2924,2580431734
2925,579551413
2926,1213125762
2927,133150345
2928,471333068
2929,3056786277
2930,486735207
2931,858680075415375876
2932,488524225
2933,703377358888296448
2934,823899064219467776
2935,896990469040869377
2936,1022969172
2937,778980488
2938,19898512
2939,815064792
2940,2689410607
2941,888139199253278720
2942,3323105361
2943,23078707
2944,483376538
2945,814120768707694593
2946,889472728784412672
2947,154308201
2948,881918130
2949,895668191136849920
2950,712326111468855296
2951,529627657
2952,1068510426
2953,1016595230
2954,26285157
2955,892351235436802048
2956,462665642
2957,126577419
2958,3758022743
2959,12501652
2960,767773685503713281
2961,1609371805
2962,177923068
2963,799855759
2964,341159294
2965,3093450533
2966,253100698
2967,871716892075073537
2968,262195601
2969,889510233571287040
2970,102504202
2971,2148618965
2972,2993182610
2973,2934327857
2974,2736999939
2975,858212522
2976,4813476561
2977,883255483624284162
2978,751950392
2979,453199902
2980,2971606445
2981,85630208
2982,469611209
2983,577561266
2984,2164541943
2985,434517373
2986,1653086046
2987,417748671
2988,879378209455955969
2989,196289262
2990,758625821942767616
2991,3295519222
2992,785820299031826432
2993,21333577
2994,513527540
2995,888070226235019264
2996,529772472
2997,767404833275949056
2998,800802369407631360
2999,876955471155822592
3000,14758350
3001,372837687
3002,828544617901592580
3003,884101154870874112
3004,47175652
3005,444645903
3006,482023562
3007,2944751577
3008,2532074357
3009,3197870348
3010,120398111
3011,87733057
3012,877667079062794240
3013,223026913
3014,287727428
3015,179593833
3016,316625698
3017,192329549
3018,230241760
3019,865127341714026497
3020,134433992
3021,279233738
3022,1045554498
3023,199298441
3024,3181948978
3025,32368070
3026,10469382
3027,835716212
3028,859790359941009408
3029,840286592006836224
3030,855874870571302913
3031,935434356
3032,314514970
3033,13341742
3034,17342656
3035,883007655207370754
3036,151211645
3037,376147514
3038,100158924
3039,2173902275
3040,2370291368
3041,337205800
3042,2793555649
3043,3305977180
3044,291003653
3045,778259846302953474
3046,885135394366513153
3047,23318943
3048,823911960739770368
3049,573445160
3050,841273775656177664
3051,162422263
3052,2345093160
3053,1089896803
3054,822907871746785280
3055,18475650
3056,104217518
3057,300417207
3058,456785986
3059,612416672
3060,747456530
3061,747992824277196800
3062,3384835959
3063,2984543581
3064,170657255
3065,304617263
3066,1563359209
3067,876807378657792000
3068,1289829062
3069,809218742
3070,877645343541874688
3071,23622755
3072,239853459
3073,393645477
3074,46168061
3075,3351490281
3076,883736929124184064
3077,14970716
3078,1114428330
3079,264549701
3080,1300301778
3081,582167075
3082,77135663
3083,731078889259343873
3084,21428531
3085,50816816
3086,302524587
3087,35859737
3088,392745000
3089,122013529
3090,16178334
3091,149874955
3092,25196950
3093,308391645
3094,1453927908
3095,102626378
3096,865155300441157632
3097,393285111
3098,106800618
3099,880995276382650368
3100,489379456
3101,739620895187210240
3102,3582245412
3103,105575027
3104,255462365
3105,737724584976207872
3106,880477139564457984
3107,868750268216770560
3108,339718373
3109,4258049651
3110,15842570
3111,791774999635976192
3112,194366749
3113,82789745
3114,452766624
3115,85950689
3116,73399395
3117,87665827
3118,148073162
3119,463313166
3120,4416928762
3121,842479844403429378
3122,823361727433740288
3123,4921731707
3124,73353224
3125,855861040277585920
3126,129862163
3127,14953125
3128,877919890476236800
3129,18342558
3130,303409725
3131,2696580589
3132,1922255462
3133,727041104
3134,2360078229
3135,728925110531428352
3136,870556760146415618
3137,314427851
3138,412298402
3139,816795746074849280
3140,877209056988942336
3141,19973672
3142,16011794
3143,443751215
3144,1412437080
3145,867349543012241408
3146,17784084
3147,2867181197
3148,469368675
3149,535255114
3150,2203824880
3151,149434380
3152,135266647
3153,225899540
3154,27615342
3155,850260769182699520
3156,197071559
3157,442714366
3158,1322785705
3159,4874936902
3160,225896556
3161,111406790
3162,2591073182
3163,132377460
3164,3797128646
3165,309495321
3166,2773119895
3167,34859267
3168,297460508
3169,2425289065
3170,76792402
3171,241543238
3172,124604089
3173,122952637
3174,864702094325841920
3175,4053959170
3176,755122385423101952
3177,872892198194483200
3178,134813720
3179,2222307983
3180,4276390213
3181,782948773148422145
3182,206131116
3183,2841639845
3184,133703693
3185,35496223
3186,2907868598
3187,842142954793897984
3188,3230138507
3189,2340680924
3190,735483056
3191,415067297
3192,871732116173856769
3193,869890397111242755
3194,723521954242695168
3195,8694512
3196,24879547
3197,174629489
3198,137050226
3199,437318704
3200,852126146384863234
3201,864480325858193408
3202,3183969308
3203,870354719566438401
3204,2849020222
3205,2181481293
3206,32880157
3207,869944520779214849
3208,3018923155
3209,370972801
3210,755007972812656640
3211,715099606758064128
3212,815889996821438465
3213,192251528
3214,408410559
3215,303435859
3216,115358121
3217,436834939
3218,316496072
3219,4841982981
3220,828564000
3221,1307617368
3222,412280204
3223,49767518
3224,737745678
3225,820557085
3226,828670937474199552
3227,105577941
3228,305867255
3229,14757842
3230,786601913726799872
3231,2416309692
3232,757010162477596672
3233,867823367075672064
3234,792326154820677632
3235,2409089849
3236,101719868
3237,42713191
3238,755309411703332865
3239,133433308
3240,2221136358
3241,710069762148192256
3242,223833545
3243,271450532
3244,867005127756066820
3245,18048471
3246,848136722353451010
3247,402678024
3248,89547683
3249,863928435269402629
3250,164637975
3251,390897295
3252,794588286236889088
3253,239972979
3254,823616296113807361
3255,863434009048739840
3256,32833716
3257,865631768019222529
3258,844658590954770432
3259,2708342205
3260,66575590
3261,847099393899679748
3262,864432192985997312
3263,1879868269
3264,846408746842689536
3265,3168525217
3266,840136357246779394
3267,864421738930728960
3268,476805355
3269,1611112406
3270,822221010476797953
3271,591307032
3272,120813792
3273,302668450
3274,778527750244229120
3275,101055690
3276,55717795
3277,804309793032851456
3278,582735294
3279,862962757519454209
3280,1038652742
3281,97753443
3282,582992748
3283,2893624294
3284,781760804701949952
3285,785242662
3286,632138571
3287,742868329539375105
3288,3651517095
3289,17998126
3290,610393360
3291,106441621
3292,775615784164921344
3293,625719898
3294,2820840875
3295,974369005
3296,1087827602
3297,831286805840408576
3298,2177779062
3299,145607975
3300,8595132
3301,377410330
3302,145745478
3303,429192618
3304,1555281926
3305,3344143191
3306,720725287449845762
3307,19033173
3308,14499268
3309,471314925
3310,623006890
3311,594931113
3312,3503812281
3313,461901167
3314,857373792930328576
3315,773728443888463872
3316,3908351663
3317,2799620443
3318,18158338
3319,234380939
3320,71176394
3321,828063785608941570
3322,808383414952935425
3323,704713257840467968
3324,48968700
3325,1307539807
3326,734501911974514688
3327,1414877328
3328,14843215
3329,855128557978341381
3330,17589610
3331,192976515
3332,758417616847441922
3333,320309692
3334,805349166
3335,834326616901877760
3336,2685680581
3337,710523029105864704
3338,22798282
3339,2423973068
3340,966285200
3341,818351808003215361
3342,841248269326000129
3343,2669210281
3344,486903590
3345,169470329
3346,3019523738
3347,2232701328
3348,402126113
3349,1481655450
3350,849141443373486080
3351,177561050
3352,722069625173897218
3353,287557907
3354,846394508350771200
3355,2870633747
3356,3416824691
3357,576558404
3358,318470703
3359,831989090090352644
3360,363939409
3361,294763175
3362,845723250546147328
3363,854408871015743488
3364,854433358490873858
3365,197535281
3366,126910221
3367,440093631
3368,853549541328650240
3369,101321726
3370,798485838594277376
3371,759254316
3372,834433281206714368
3373,361172750
3374,3173404198
3375,1374547314
3376,734846817989451776
3377,26853462
3378,2509665205
3379,848811453612269568
3380,413805351
3381,2541238405
3382,184733357
3383,297562338
3384,107195564
3385,4236758772
3386,86278057
3387,37035158
3388,845261438893637637
3389,242039310
3390,118196768
3391,366075580
3392,78327632
3393,523238185
3394,620752304
3395,1261444448
3396,2452168408
3397,170809913
3398,497024380
3399,16101586
3400,1596045068
3401,203082109
3402,436582467
3403,5933582
3404,388349894
3405,1400532559
3406,167410090
3407,850257731298574336
3408,552648137
3409,231235384
3410,13198432
3411,164877242
3412,3318950860
3413,223662783
3414,784502583536869376
3415,743555244869718017
3416,239536125
3417,259318556
3418,428273831
3419,102746003
3420,112164466
3421,344569608
3422,491466306
3423,2945582501
3424,2845850109
3425,1577211390
3426,847365601479712768
3427,88156117
3428,324561155
3429,529060166
3430,3064472927
3431,1092050946
3432,849284274591334400
3433,107193500
3434,892810766
3435,793459074880958464
3436,261830411
3437,2908047838
3438,488885240
3439,104720977
3440,841402059198988290
3441,123909753
3442,838927763637735424
3443,4299738503
3444,135159908
3445,782056256
3446,843158355585785856
3447,637316451
3448,833237382220697602
3449,101767482
3450,418862496
3451,1019571440
3452,44610689
3453,4219987402
3454,435780460
3455,302728622
3456,204062548
3457,420606966
3458,9308442
3459,30413953
3460,2482913366
3461,338392172
3462,1130772019
3463,2160723805
3464,151484655
3465,845603792917876736
3466,45576673
3467,786407856
3468,853278722
3469,67305233
3470,271471761
3471,1278913668
3472,183644677
3473,11666582
3474,2418821676
3475,384939568
3476,843575982737014785
3477,486444030
3478,138007382
3479,280493285
3480,782841031150665728
3481,2413105903
3482,179951410
3483,1001474629
3484,29307830
3485,288540628
3486,5988842
3487,836975084631953408
3488,150291633
3489,844234836135071744
3490,136694588
3491,3522720676
3492,47544071
3493,844154893250297856
3494,1442066125
3495,131863182
3496,2380861230
3497,28260256
3498,844091280665862144
3499,594306958
3500,841709293145477121
3501,181262182
3502,537292158
3503,93189779
3504,332952896
3505,1265538560
3506,574555331
3507,195853738
3508,715999731131019265
3509,312139010
3510,1883954354
3511,24978140
3512,27666664
3513,741369542924980225
3514,70483494
3515,461239527
3516,57394496
3517,481492283
3518,83905736
3519,2171272721
3520,1100869332
3521,42506184
3522,44169912
3523,102491116
3524,734468984658071554
3525,3222136479
3526,753228431911944196
3527,1408027854
3528,4113125783
3529,2894925177
3530,1473458444
3531,841807649096245248
3532,4362589047
3533,473049252
3534,711159775
3535,465363236
3536,307329031
3537,721407442173759488
3538,837662452728938496
3539,4395042989
3540,810549633416130560
3541,706242513456201728
3542,326167641
3543,62478764
3544,117063633
3545,537436599
3546,766996643799453696
3547,626088753
3548,816935933589254144
3549,307714600
3550,194618380
3551,3371844803
3552,1688730319
3553,230305069
3554,1152103338
3555,1496075004
3556,2799370423
3557,22156884
3558,749866670819336192
3559,14389607
3560,839220583606980609
3561,57376008
3562,2797663788
3563,185654616
3564,130431501
3565,82591315
3566,462401133
3567,112406121
3568,289321402
3569,107007588
3570,303893019
3571,87419899
3572,475000646
3573,838149268934361088
3574,838130892409200640
3575,281583254
3576,1022958182
3577,795416909177114625
3578,1602945626
3579,834814928250880001
3580,720148984849907712
3581,755721761530974212
3582,93593346
3583,199073332
3584,4203059236
3585,783731105933488129
3586,199607984
3587,1102977272
3588,258774837
3589,833410317103329280
3590,101750647
3591,32245465
3592,833911007340802050
3593,835800506173882368
3594,3900901
3595,3557207915
3596,203129929
3597,772802695761625088
3598,970182901
3599,3870688942
3600,187740598
3601,783013692975767552
3602,175508577
3603,425198102
3604,35451458
3605,712415464199200769
3606,166421022
3607,96097579
3608,117193115
3609,288818256
3610,1958355716
3611,102760127
3612,33684788
3613,824226673113579520
3614,312810957
3615,1602707262
3616,255188919
3617,444000302
3618,96717371
3619,54883506
3620,381644398
3621,66176968
3622,323188058
3623,32118277
3624,17755033
3625,30846613
3626,334593020
3627,15402916
3628,11627352
3629,2164759116
3630,834876964901163008
3631,2362024298
3632,12034572
3633,198655751
3634,14442507
3635,748162729630892034
3636,3793936096
3637,924627019
3638,766460327693254656
3639,148461182
3640,371797376
3641,17040244
3642,200886171
3643,833348798990708740
3644,780973679509377025
3645,730033276736421888
3646,2244027146
3647,826797048796155904
3648,23982809
3649,468659671
3650,819913303338221568
3651,4621616476
3652,831579571568902147
3653,831508417139216386
3654,3433319151
3655,831086150139908096
3656,172699874
3657,141343210
3658,2362944379
3659,823751827002982400
3660,197194229
3661,973677120
3662,707291853922705408
3663,63802554
3664,292381104
3665,89280349
3666,2902593571
3667,829942160476692480
3668,304870267
3669,116508529
3670,3243742999
3671,789436507585216512
3672,230648505
3673,4523280976
3674,400286884
3675,23785177
3676,2237417574
3677,829301295760756736
3678,1497894542
3679,2983967098
3680,829075307277721602
3681,802178544310906880
3682,32451233
3683,828962518353768449
3684,3580550536
3685,828787019988008960
3686,828644959867723776
3687,809389340149301249
3688,606414467
3689,2239708542
3690,625183258
3691,23617937
3692,824269300622094342
3693,60055343
3694,91320575
3695,732217484972048384
3696,387829481
3697,244070796
3698,41317046
3699,245656451
3700,826569482718023680
3701,1697462629
3702,826438727367012352
3703,203691112
3704,205858489
3705,3353171933
3706,633916246
3707,2880193349
3708,171839547
3709,825926938531237888
3710,56005941
3711,69595656
3712,789380684657733633
3713,825497837026811906
3714,2835936441
3715,123951839
3716,2550165192
3717,105769815
3718,192166203
3719,512387409
3720,410245524
3721,824913294427357184
3722,328510700
3723,312576280
3724,824717695564259330
3725,135813159
3726,781161756399923201
3727,3434836390
3728,59556334
3729,816723332951318528
3730,252240421
3731,824288627194789888
3732,824221681673732097
3733,824199505209921538
3734,16061930
3735,823992184215060481
3736,823910878835679236
3737,823867543878180865
3738,72951412
3739,823646037680136194
3740,318568733
3741,507431479
3742,823420780063039488
3743,823517848337256453
3744,823466415608987648
3745,263190840
3746,823262030593486852
3747,3169209138
3748,563461350
3749,823161003131240448
3750,823045153988325376
3751,823034951260061696
3752,823006628429467651
3753,822892620670083072
3754,151157350
3755,414709805
3756,106871221
3757,822496175442055168
3758,822473985795334144
3759,822450434044469248
3760,822418669418512385
3761,155290863
3762,822314588628611073
3763,9883342
3764,204613878
3765,106878580
3766,14269090
3767,232991391
3768,2348564090
3769,821928979301040130
3770,205854514
3771,821775238098780160
3772,789924640982437888
3773,795452357450625024
3774,18768163
3775,19119132
3776,1660599942
3777,821527952852598784
3778,821395229731418112
3779,821389964243894272
3780,21185883
3781,132835732
3782,821349215511134208
3783,821303826833698816
3784,821325664435376128
3785,551694442
3786,42731539
3787,821210848618315776
3788,820981013253758976
3789,820924649055850496
3790,415740603
3791,4794684918
3792,820810860469764098
3793,820752609002668032
3794,4393531462
3795,820690886191435778
3796,1545568226
3797,820624708848779264
3798,430782057
3799,820358761240031232
3800,820300048575565824
3801,539230655
3802,820208662023208960
3803,930265801
3804,814740277592145920
3805,820153056943861761
3806,793141692262121473
3807,820077218055458817
3808,3816665602
3809,819901434045075460
3810,3169263520
3811,254207932
3812,818385860475424768
3813,819652937953722368
3814,773337211408449536
3815,819342795701768192
3816,953998824
3817,818476403020730369
3818,3290174729
3819,819211443404935168
3820,2352193863
3821,819136051352571904
3822,819137472609325056
3823,2197381643
3824,819061047491497986
3825,819043442315563008
3826,17268454
3827,818985508650893312
3828,790940565764313088
3829,818956319352766464
3830,818940140194103296
3831,2871980497
3832,1884515796
3833,301565543
3834,818611192184745984
3835,818461813536935936
3836,803670293675966464
3837,2358259669
3838,3345211073
3839,818435585396375552
3840,464547795
3841,818355534260830208
3842,135168159
3843,818021122327220225
3844,817907253361709056
3845,2864985712
3846,4071246694
3847,205845828
3848,817762812508438529
3849,969027630
3850,817656614824120320
3851,817411012307644419
3852,817381197986861061
3853,817339450716028928
3854,752901072650403840
3855,817284176109977601
3856,817178176891785217
3857,817153289573847041
3858,817148106726895617
3859,817122603160784896
3860,817073400040407040
3861,816978146255716352
3862,724530673147486209
3863,25274060
3864,816903974343376896
3865,63122919
3866,816817240737742851
3867,743126050234863616
3868,371412045
3869,816588927234609152
3870,311642543
3871,816484058821705728
3872,485321121
3873,41797529
3874,793812214964752385
3875,816209749402324992
3876,816168791554002944
3877,816097832721649665
3878,815924633832660992
3879,816039496995192837
3880,810959461481320448
3881,2336698322
3882,815993394598055936
3883,815937134590709760
3884,815914524129660936
3885,815884028825866241
3886,214780122
3887,739598745344593922
3888,804199270928777216
3889,815704887979745281
3890,815693244403171328
3891,288702808
3892,815599561318289408
3893,815587449221091331
3894,815546559739920384
3895,815471942660562944
3896,815470475505704960
3897,815217954619006976
3898,815260253663166465
3899,88504766
3900,48664156
3901,815136957785341952
3902,815113605922295808
3903,3092588187
3904,611793082
3905,815042291668615168
3906,815027521599180800
3907,801131680140500992
3908,814898219717165056
3909,814748353225293825
3910,814708626442985472
3911,718023449822818305
3912,814673179386015745
3913,207644363
3914,814493163813478400
3915,14705832
3916,814391162324865024
3917,814358638110199809
3918,82120612
3919,814276251372421121
3920,814107788246814720
3921,814101581876457474
3922,140322564
3923,814084038730416128
3924,814049320924250112
3925,814045824493690880
3926,813972092450242560
3927,813968169253670912
3928,769731124012601344
3929,813774066603753473
3930,231807211
3931,365964576
3932,1328927166
3933,813664898513305600
3934,1859180720
3935,179952034
3936,813440427001073665
3937,813424835531571200
3938,813270215542747136
3939,369654695
3940,431896699
3941,813138598610378752
3942,813073851756281856
3943,466167183
3944,813038178487541762
3945,813032164707233792
3946,50915839
3947,812937430387085312
3948,812925973972865024
3949,20525891
3950,812862256329453568
3951,812799644795281408
3952,812743081435025408
3953,2298223160
3954,127729532
3955,812647937083723780
3956,812508753949954048
3957,812333354221797377
3958,812268890751238144
3959,570607037
3960,1377643224
3961,812185126754885632
3962,812148696607588357
3963,812115741633904642
3964,2284501002
3965,812083366275256320
3966,812077263378227200
3967,3167670959
3968,811973234220482560
3969,258062303
3970,811853816706383872
3971,811837399730950144
3972,11745972
3973,811755609120862208
3974,811686693837438976
3975,296313773
3976,811673121560346625
3977,811671614320508929
3978,811665746442981376
3979,810454970952663040
3980,288438536
3981,2584748504
3982,797117309798191104
3983,809456452909707264
3984,811624665688834048
3985,811616830431367168
3986,811552819803209729
3987,811499764495814656
3988,811474431344136192
3989,811376517368266752
3990,744906552071561216
3991,87801288
3992,804116959998709760
3993,760752985781723136
3994,1529727475
3995,811185735961186304
3996,12466502
3997,1613489894
3998,4037317220
3999,811012040839991296
4000,361745987
4001,2255097553
4002,810863218465931264
4003,810829576095997952
4004,795395427105390595
4005,810804281351737345
4006,810731613491372033
4007,810679669527871488
4008,810549933006843905
4009,810536599859630080
4010,810526434854768640
4011,810523824106176512
4012,14663048
4013,810395544350642176
4014,810330003854462976
4015,810313121726431232
4016,810248664635547650
4017,810202536892252161
4018,810186466986954752
4019,810105180981108736
4020,810062609949061124
4021,810029329732276225
4022,810021745725841408
4023,809978145889775617
4024,809950763673849857
4025,809906873952534528
4026,708454487376207872
4027,111105755
4028,38722156
4029,2742278508
4030,165790226
4031,809726372578988032
4032,809075142534037504
4033,3015866814
4034,81431177
4035,73390475
4036,167090979
4037,513241231
4038,809506438351650816
4039,3679584321
4040,781117943136542721
4041,809445289690099723
4042,225730522
4043,23076651
4044,809399347628638210
4045,784966823758405633
4046,809349760058609665
4047,809349111644389376
4048,809338957221638144
4049,42093775
4050,2515560978
4051,809147990631858176
4052,809143957938540544
4053,809131439707082753
4054,512329397
4055,808655242682306561
4056,809091561870872576
4057,809070059540856833
4058,57459305
4059,809034827915808768
4060,290054353
4061,809012725569335296
4062,2282907798
4063,808903194541748224
4064,808894267221569536
4065,808871124759101440
4066,808862070477189120
4067,966924577
4068,808788147970641920
4069,114241166
4070,808678764188200962
4071,808678072656527361
4072,2551318604
4073,370310762
4074,808626942459002880
4075,223492120
4076,440109717
4077,808587892767490049
4078,740294636481175552
4079,808490068986003456
4080,808370603212345345
4081,33366617
4082,46023518
4083,808297271284482048
4084,301407331
4085,4800497596
4086,761075620025540608
4087,808225636137324544
4088,808225482349088769
4089,808206616889696256
4090,808196254224224256
4091,592234590
4092,1571698556
4093,412584549
4094,18474877
4095,808061110255370240
4096,778239386119004161
4097,756104547186114562
4098,164392207
4099,57847060
4100,808013757372891140
4101,807970944463552512
4102,487492683
4103,807947849879130112
4104,723833727344730113
4105,807898379724398593
4106,807870428798656512
4107,807846304923545600
4108,807757013690318849
4109,807744328235974658
4110,2982246969
4111,13187002
4112,807609677727023108
4113,807609961211633664
4114,12653142
4115,807591521440571392
4116,2899561971
4117,374756384
4118,50271854
4119,3544079603
4120,284989105
4121,1158465314
4122,1656664694
4123,2932713959
4124,524272875
4125,2334918061
4126,395515955
4127,798196134602641408
4128,119390492
4129,2960162189
4130,312877324
4131,375047087
4132,2438222028
4133,9337012
4134,30863586
4135,807498026709225472
4136,807490658948812800
4137,202917993
4138,4561241573
4139,353132918
4140,807293284649500673
4141,15379864
4142,163918717
4143,751518375696883712
4144,9979872
4145,285260241
4146,321535957
4147,806915354035269632
4148,395071674
4149,35737856
4150,395768289
4151,2350630808
4152,717783009395662849
4153,2532784554
4154,1604230496
4155,208894110
4156,28298785
4157,806144871941754881
4158,806181633774731264
4159,806164629873430528
4160,787663723922071552
4161,806148071226802181
4162,806131444401795072
4163,4111436764
4164,806073296030756868
4165,806072430422724608
4166,806001722732773376
4167,806000944592756736
4168,805987421263269888
4169,500054314
4170,3102795412
4171,805892539609792512
4172,322946672
4173,805828645952438272
4174,3433574019
4175,805795216678526976
4176,805791444594257921
4177,805789521182736385
4178,805783317001994240
4179,805782658349461504
4180,805754838545887232
4181,805750271989010432
4182,805703415091306496
4183,288670056
4184,805642848406159364
4185,805603761469145088
4186,15675213
4187,805546376746647552
4188,3092766809
4189,763256953
4190,16044232
4191,803067393757028352
4192,804421688662364160
4193,804405277600677888
4194,804382684642361346
4195,804379648448692224
4196,804376335967604736
4197,804368451141705728
4198,213124594
4199,2402637932
4200,804353284882436097
4201,804344183582584832
4202,804334513014894592
4203,804322207828738048
4204,804315470287540224
4205,210824373
4206,804300333073702912
4207,804205759819030528
4208,804210141461561344
4209,784368207188660229
4210,77290283
4211,3428931286
4212,34556025
4213,710470125418369024
4214,337832928
4215,798612970653683712
4216,803943739148353536
4217,114744695
4218,803923651351429120
4219,2577908075
4220,803866188480712704
4221,795237637447524353
4222,21246770
4223,803652719898595329
4224,803767036111421440
4225,2327556110
4226,14465603
4227,542798461
4228,3065521499
4229,115522443
4230,803689038049853441
4231,803666285787774976
4232,803659937918451712
4233,803643982798405636
4234,803618485037244418
4235,803621027456557056
4236,78239267
4237,803618206636085248
4238,803580650280390656
4239,48340883
4240,111626726
4241,803478505610739712
4242,43930720
4243,803444253149929472
4244,803432100615438336
4245,803419895740252160
4246,340487547
4247,752951901738655745
4248,803343607944114176
4249,803236428838645760
4250,803175818579083264
4251,748511235457572864
4252,459114465
4253,2153782501
4254,314354003
4255,803141418902384640
4256,791007129981235200
4257,82970294
4258,802977080237494272
4259,802938304735940608
4260,802918677091848196
4261,802871531894345728
4262,538088406
4263,151441306
4264,802802217501806592
4265,3554982254
4266,802693915728084992
4267,802625370583396353
4268,1070394434
4269,704281043780546560
4270,802575640402784256
4271,802554832011657217
4272,802550409239764993
4273,802545996156661760
4274,802547351843840000
4275,802544503508860928
4276,802544207315501056
4277,211673597
4278,757988871992905728
4279,802518444528832512
4280,1356363686
4281,2819383696
4282,802480280321855488
4283,35709115
4284,802451431487782912
4285,802448075184885760
4286,802440989247946752
4287,1926660612
4288,802363628464783361
4289,743946935678046208
4290,4771011383
4291,802285669435539456
4292,802250535373938688
4293,802244281561845760
4294,3864439457
4295,802194220194889728
4296,802188091532267520
4297,241596263
4298,295852997
4299,611495907
4300,802085346397798400
4301,802093223782907904
4302,802073874087157760
4303,802053385398665216
4304,802010676193587200
4305,67025935
4306,39484244
4307,61638802
4308,534586050
4309,494762031
4310,801953946122260480
4311,109897221
4312,801812862939332609
4313,801812993797455872
4314,801789225360310273
4315,110556913
4316,801770202358775808
4317,781199954408857600
4318,801736470323204096
4319,2714107273
4320,801715983337435136
4321,801679742822793216
4322,565652025
4323,801660622622572544
4324,2596207658
4325,1702603538
4326,466872316
4327,17678351
4328,801611435440742401
4329,17871632
4330,801575222298247168
4331,183833750
4332,801522040071131136
4333,268703725
4334,749284374667943936
4335,801468721101504513
4336,801436486839087104
4337,801419701695971328
4338,3246239486
4339,243763691
4340,3208739139
4341,801395232751419392
4342,763846549
4343,801386749037400064
4344,791680670720491524
4345,183810381
4346,801333929030615040
4347,705314044207497216
4348,801303307662802944
4349,801295308944769024
4350,3076699348
4351,801279078275936256
4352,800949362553667584
4353,801125364638646272
4354,801124509994680327
4355,801099010685673473
4356,801097187035938820
4357,801092927950880768
4358,766303919752507392
4359,801072794268073985
4360,266530277
4361,4892014474
4362,800975745312927745
4363,800952755535937536
4364,368060919
4365,800894193870598144
4366,800889057685504000
4367,34163714
4368,800885384121118720
4369,1686020359
4370,737788490604281856
4371,800733799067697152
4372,213699495
4373,776477314787999744
4374,800726176582860800
4375,414555959
4376,800712712791564288
4377,800700757783646212
4378,800677641527312389
4379,800666631407972352
4380,4251787955
4381,800615716281925632
4382,800576389455806464
4383,800479998775672832
4384,800490983737565185
4385,799100786240290817
4386,15119214
4387,800410531861385216
4388,800409039184113664
4389,800395471831252993
4390,67916111
4391,722843219701211136
4392,800374749385736192
4393,800372683888205824
4394,800368294888734720
4395,800346349061320704
4396,34636678
4397,800152427819208704
4398,290646363
4399,800118666725498881
4400,4171088074
4401,800056465969057796
4402,248603225
4403,250041636
4404,799959613701427200
4405,94124216
4406,799932355800494080
4407,168487382
4408,799916080785485824
4409,75353209
4410,799884804913139713
4411,799874302761762816
4412,799846430127046657
4413,799811356694224896
4414,799763080079167488
4415,799761440433377280
4416,103444172
4417,61998354
4418,447885280
4419,94315597
4420,313501255
4421,799526686689808384
4422,799521591663136768
4423,799508758460297216
4424,799498724665884672
4425,15454225
4426,799442946735144961
4427,799424819238412288
4428,17366145
4429,44586621
4430,3087474989
4431,730383047065886720
4432,2799687601
4433,42610430
4434,799139384272384000
4435,799066984398864385
4436,799016687592996864
4437,798959176923938817
4438,798983451038908424
4439,798974977273778176
4440,1488087662
4441,798970091660378112
4442,798964932935094272
4443,798962637258297344
4444,798956459748950019
4445,4151671394
4446,798941551716024320
4447,798921166333313024
4448,183091548
4449,798913802905538560
4450,798910290859466752
4451,798561048051777541
4452,798870142599958530
4453,756544620759248896
4454,90207000
4455,2843414225
4456,48363966
4457,70915184
4458,1407228560
4459,798760999901806594
4460,798755802790043650
4461,798224351980097536
4462,1228369062
4463,798683181570519041
4464,312670672
4465,15653255
4466,3795428963
4467,798616428379246592
4468,15310748
4469,798590016637333505
4470,795979191317569536
4471,144010545
4472,798560422232203264
4473,798563215349268480
4474,798461367783227392
4475,2909581431
4476,798537054120357888
4477,798528258027335681
4478,213637061
4479,770648210889121792
4480,2858524274
4481,297057211
4482,798442861440028672
4483,2905394262
4484,798393568645836801
4485,798366938678194176
4486,798343839643815936
4487,798344428771545088
4488,50142062
4489,259741900
4490,3214244212
4491,1109602982
4492,2364690702
4493,798254981606494208
4494,150847383
4495,4900690660
4496,2865693477
4497,798172341255766016
4498,798152338334593024
4499,761023057997598720
4500,798008942748176384
4501,798004394318917633
4502,797998970182180864
4503,797948051482705920
4504,197469448
4505,773411251
4506,3384175639
4507,1256891713
4508,151737011
4509,133229242
4510,797824546501955584
4511,141300049
4512,1212911407
4513,797760589887991808
4514,797754643463880704
4515,340365634
4516,797705456382676992
4517,4493136144
4518,797668378064191488
4519,3320596208
4520,797624174952923137
4521,3568376545
4522,3170473307
4523,407261557
4524,3875665872
4525,797540594772017152
4526,797510258834964480
4527,3369696333
4528,86023891
4529,2475842191
4530,412099234
4531,788229648123437060
4532,797411516743987204
4533,797383948875665412
4534,50050426
4535,793010784234246144
4536,797329105557553152
4537,797279322239139840
4538,797238533878517760
4539,21005017
4540,797192873917763584
4541,740670656778371072
4542,797148374466252800
4543,4260074967
4544,61056985
4545,87999985
4546,336192794
4547,208077664
4548,797073501635145728
4549,1254010632
4550,734660058278207489
